mean,max,min,std,labels
9.618306719434841,15.996232852232279,4.776238600063436,3.1579435647702434,2
9.937395668533311,18.72904327285135,2.5057367311090633,3.8065683415670977,3
9.854920072742935,19.535145819424812,2.7568674945633225,3.9123686621643943,3
9.738732974278612,20.5676630465821,1.602461547079823,4.026756670458169,3
10.052396700918354,19.292572194484954,2.920794565126799,4.088507982005137,3
9.335299973083233,19.783037495376515,2.7033559463109,3.7947210137513605,3
9.458049279392732,15.515399885919688,4.876731179151344,3.3702998466684306,3
9.876558140430788,16.50337691218757,3.811824034612853,3.162153008072834,2
9.58329335955253,16.26949852980127,3.031039928959489,3.322899107868015,2
10.160095909667128,18.16577186730048,3.5299043731308313,3.7207220859361687,2
9.649775730132365,19.08117263494751,3.2290279367012746,3.0540542653117964,2
9.888611673474271,19.083648213922753,1.293144289733644,3.6067218060853214,2
9.71739658780299,15.067755930535728,4.544442678256735,2.722853947001031,2
9.512487663072262,17.72283627422949,2.8714393077335014,3.6988913524080105,3
10.03812796786549,20.245395149067416,2.614148921012865,4.443007277087914,3
9.86699967217106,20.101391683906407,2.60451534100436,4.257675142702848,3
10.213838025504728,20.640158243202016,3.611062089155221,4.246997644449918,3
10.004172302114188,19.710417096567642,2.518843863588918,3.9520933433117613,3
10.144303663314306,17.83719070566524,4.022109568661607,3.9217712001388887,3
10.114020608919063,18.563879532688645,2.439943809865174,3.8285855527405492,2
9.861553874163716,17.955761434460292,3.93158829373457,3.441153389055165,2
9.847740845258661,17.303063391254017,2.5378476284174996,3.5115435524212315,2
9.954946476251642,19.63414699895824,1.645414644436502,3.9762714077029644,2
9.899183933879183,18.963172287234432,4.080516093059425,3.516144121716507,2
10.553376875983142,17.485354659387266,5.947851705397844,3.203869282852986,2
9.53621252409399,18.556516963508574,3.4093881774894013,3.799033704853207,3
9.978774570265218,21.886034307333478,2.3561232927549933,4.530996454381329,3
9.51529079207185,19.32116806256581,3.094218057783904,4.237847623574026,3
9.453579456875103,20.209773311612356,0.5658594632285382,4.4082122896198985,3
10.09848377415468,21.12009965748025,2.7072990704180744,4.6037561128710855,3
9.645995808157258,9.645995808157258,9.645995808157258,0.0,3
12.805187336804707,23.45620492118543,1.057223308750448,5.797393740415167,4
12.90185620222639,23.6911105147195,1.2827735609333173,5.755127565536779,4
13.801595778494486,23.780190931015,3.9359977967218605,5.7245285820391745,4
14.277422266198773,23.654549096318725,3.478925748357788,5.600726472124091,4
14.384883211905514,24.41896377662879,2.563630362666418,5.714311179665233,4
11.8678731045538,23.548919408403933,4.547931832035347,4.507493726013407,4
10.563088992524941,24.242646456563957,1.7540130825093307,4.952378086595662,1
10.80014575540092,24.32535314646553,1.8221764664871432,5.129316620683793,1
11.018640765721319,23.508886319631774,3.297952834744319,4.619341191551243,1
10.616904348954709,19.57765245767905,3.0531765317362916,4.416348288579409,1
10.907660010168296,22.568430797867894,3.3545342390569917,4.800151072199126,1
10.757884365370424,24.38233177619633,3.447993109861214,4.767890820952579,1
12.597942688840641,22.731617422037832,1.8563689893785502,5.865963695635081,4
13.934144330974505,25.272484999011553,3.158628917219278,6.018600201100008,4
14.647238483533808,24.192183620176415,4.0759445068950315,5.367967983508693,4
14.204108447996957,24.035541088665152,4.005146513671205,5.719004001394918,4
14.374830802414232,24.286867143289328,2.0045061827175514,5.571088166265034,4
14.28540643539625,27.08966908393141,2.422967720783332,5.832413849361885,4
14.922630280266226,23.677364161520387,4.189358512660895,5.5454389623320175,4
14.393778492894201,25.856862624668203,5.020239110649668,5.5639432896862,4
13.820888088001034,24.27773044060483,4.3604474127085115,5.814922771603841,4
14.619675285024298,24.039098738255923,3.571051534480434,5.668622321271192,4
14.099495277505845,24.0344197096435,2.426639998339885,5.7580063160905155,4
13.483195448226168,25.300715307172435,2.3888863096744446,5.953305658515633,4
15.352327244583348,25.71529290716876,5.36309733206026,5.362760449308044,4
14.199196859011682,24.48599890710811,4.803408314553478,5.57755801094847,4
14.313537613277038,25.393974899244945,1.949613702361742,5.617438669031192,4
13.16375222382636,23.887100284816057,1.2135874982180808,5.82872871679057,4
14.958587920627757,23.91252275343219,4.369330193557316,5.38517686036397,4
12.821900249877503,23.65209351096966,1.9057294969794216,5.1013906858164635,4
10.272700656205203,19.37383675124611,3.564421806782542,2.6965717159149714,1
10.781604076397986,19.814105434930987,2.7208669213412113,3.8565164268902388,1
10.638623651209228,19.522882115481092,3.1668113982093815,3.607980399902707,1
10.510500644034028,17.772842187343784,3.224342191377854,3.5395385463601152,1
10.520872637649507,18.976311597194382,2.7985754534238487,3.680638549218125,1
10.776065203103748,20.174282544247642,3.3233927561374568,3.613875577966971,1
10.634254041404962,20.143150066352973,3.287586236883659,3.802222039436113,1
10.584587924041923,18.77125996377234,3.6320387031246417,3.3895714204509275,1
10.617452918125998,19.09384641967703,3.22232784442523,3.643335838972492,1
10.696301238369394,19.27789864376873,4.025567464962634,3.4934763760933585,1
10.542376099259622,18.346667900804512,3.4483158835517167,3.443514958377574,1
10.567539548333983,17.140161611230923,3.4265124742162594,3.2069705780683178,1
10.66258151376421,18.198594463418274,3.3859097714680657,3.470261318985333,1
10.505705209573916,17.074174423461784,3.3917126253532253,3.4087612175644004,1
10.75779810061958,17.957326843857018,3.3424566916215306,3.5637012615329406,1
10.551750282714385,19.228867132294837,3.9026753350692753,3.3898383472526614,1
10.780184561013655,19.489384880559253,3.966889799237146,3.6162984531035693,1
10.549097970663988,18.524244400213288,4.181912632512089,3.463993952429936,1
10.585432498826384,19.10916919975853,4.000535015704901,3.497671271665601,1
10.67724322682879,19.494167348479255,4.14195197726507,3.497021729645143,1
10.516875523052192,18.503495645581104,3.0165304159061566,3.279078283131769,1
10.517252228408365,18.504379062676676,4.15724168548322,3.3397814121274685,1
10.592949876179537,19.558297010591726,3.9058589105106405,3.403569815315738,1
10.46972291390315,18.223410027012314,3.2320714491101894,3.356569478502833,1
10.654414553635961,18.298378692682356,3.547414294909532,3.6087121348513835,1
10.66589567292006,19.451216404877748,3.522828606583776,3.5962268334474907,1
10.634519623094278,19.647577835229875,2.9670481632372248,3.659843435796488,1
10.825286449779737,19.01422961365133,3.7879508396329356,3.5272286712207643,1
10.658991747944112,19.40321562697204,4.116816263204561,3.505713647847799,1
10.362528949950379,18.753779930348742,5.513145905590782,2.443304258184257,1
10.647740633896507,20.523645346490966,1.268009734188042,3.9585516452008545,4
12.356842880388085,21.256498024395842,1.9490427334390483,5.912854557717284,4
12.574007145125334,22.880810836132316,2.7247165226531473,5.75064722879138,4
11.94880681445182,23.276449337244824,1.1628459025996518,5.602368401519044,4
12.340026810297974,21.793138979199934,2.6769094317859428,5.597471387139512,4
12.967331575924707,25.060590882477392,1.0266887807491696,5.932600829317993,4
12.875282902892392,24.771603903553952,1.225074433108694,5.89579534740332,4
12.59010059034946,23.354171037136787,0.8957385481318829,5.787106667310388,4
12.344241726095547,21.069076157854283,0.9577922937394553,5.607316864854493,4
13.243563079511778,22.082397978742655,3.164467313743762,5.404020020247367,4
12.094347321763339,20.845264971665735,2.285176117314948,5.902934325649229,4
11.920460043347207,20.86381558020759,2.0793235150849854,5.7472587778610364,4
12.392941516749172,20.703953530735642,2.782320712171553,5.451349011388991,4
12.240058068955259,23.385013925653812,1.616695704401718,6.257366017452544,4
11.647182639476501,21.303447988909042,2.0147988604328715,5.4614097738104,4
11.153003931214457,21.048148541951807,1.1019021190059637,5.765523804778909,4
11.831948632580877,21.451965526384576,2.7180017318684193,5.6480519752405485,4
12.042719685545432,22.196770414583955,1.8408140347078497,6.021125847253092,4
12.382641603381046,21.86213443017749,0.7473836089753446,5.794994669037869,4
12.608297357016149,23.61267077856318,2.1529629472362752,5.906711873338978,4
12.679414654395114,22.35149274010183,2.1465771509793203,5.597865315181259,4
12.54567565374338,21.358308607124307,1.0822821389878219,5.7030324125189775,4
12.564930983651184,21.339482684487216,1.888175207894074,5.453293631206945,4
12.514027934652637,21.818840895042083,0.6349186149440814,5.8484700334315285,4
12.240533069582327,21.094682673699456,0.621929602832582,5.757767173739779,4
11.921225374955597,20.980863627267883,0.9159113926180159,5.3716420211095235,4
12.612413644878384,20.88794870017641,3.795094301642332,5.030855446505268,4
11.566146390357941,20.809658663557087,2.1679041448677054,5.545334605954396,4
11.085501515959132,20.165493689364563,2.6474325688952454,4.43725514598644,4
11.780806708760897,25.677657821684672,3.063936743290581,4.698872162203064,1
11.623834916320433,24.223321912690977,3.560837313899596,4.628654489145085,1
11.680540301352655,25.26667674272897,3.506453721916096,5.072817783008844,1
11.791496812107976,25.586808126093725,3.571192758392574,5.1277728320425835,1
11.61065358047895,22.362239071557802,4.252829080229319,4.740226491779754,1
11.800144199123329,26.717623378788936,3.9900240776286364,4.527948559028747,1
11.694200445462238,26.142310231165492,3.813604440890456,5.535739207405717,1
11.839280364625541,26.075469186259795,3.616547180452334,5.044114595815653,1
12.163611083969624,24.2161141301318,3.8675478321106773,4.566085262131492,1
11.710214303040338,25.33885160670396,3.5283665296074953,4.652644513042579,1
11.779776597360602,24.486036587796175,3.979182817344732,4.855270054073525,1
11.579077032049726,22.91628754385232,4.235972417468415,4.5348766123707795,1
11.948543909026238,24.621961341503646,2.857182552805517,5.197821801725429,1
11.487118092839587,22.050205455444708,3.7210700579349067,4.717121338447543,1
11.48113888741609,24.99242980092829,3.5195333961077333,4.920851575052313,1
11.651176679674675,24.465890182497265,3.5102202459070417,4.673612470066047,1
11.966795532605577,24.647272414525084,3.836394952773241,4.71030641349498,1
11.833754268582151,22.476640022679906,3.523960165253326,4.487202676640222,1
11.230641161136537,24.5678598472844,3.38544862256979,4.539839827732548,1
11.725207550603109,25.918335845928244,3.378331871451353,4.771310400313963,1
12.119418157899469,27.231940860852426,2.6636776268899296,5.279126243899022,1
11.897608219280691,22.252940839763742,4.094679005635255,4.513984364190914,1
12.009875216190412,27.783898269482705,3.0139639731721095,5.406687786670167,1
11.919014076354538,28.382221823884333,2.7443721504187377,5.115918697715194,1
11.583859898207354,26.570155795734433,3.5494779096158977,5.0774827986796724,1
11.876673084395026,26.60889011256067,3.227099082008822,4.954821230766497,1
11.94151605412366,26.92251700582546,3.0696994334758725,5.171522078019093,1
11.909001300345306,27.90902339453217,3.1057034162036157,5.236813610006641,1
11.914588294590333,26.773536057501428,3.282957414112966,4.9050308070442945,1
11.74890982413478,27.498256398762813,3.1884650512243806,5.061975786913234,1
11.9099785526247,27.460520409594736,4.11232033042101,4.571068970820203,1
11.93169923002557,26.276965439346778,3.5293347045375505,4.848687401404383,1
11.824730035873342,27.03004286859168,3.388845491255134,4.555964659941088,1
11.67027060666491,27.345136935214367,3.2935309585269867,4.746977178116829,1
11.865078953563948,27.33969560233537,4.2575661621302805,4.769974421545149,1
11.898886008485352,25.98697047028778,3.1014215009117407,4.766211455087522,1
11.90565092356973,27.99795490762852,3.743831428309807,4.825299381602002,1
11.942286785019192,25.898178232474674,2.169337219858381,4.935981041424077,1
11.635068329859319,26.468280998410325,3.787586129113952,4.530400030304902,1
11.731531065502725,25.805288232193107,2.8417365443618454,4.545189219274006,1
11.914636953852908,27.55455495940388,3.783477392553179,4.684082729155687,1
11.933809865293526,26.18175543154097,3.0981117086364267,4.593935137059207,1
11.79203536896032,27.71634725324569,3.218665776821087,5.124850249426052,1
12.125467054953756,27.38210383019106,3.743716579365035,4.926503207418007,1
11.793121046173697,27.425053772146665,3.489317532100511,4.599514920533377,1
11.714523396667083,26.40835567881772,3.531961976859673,5.024563960371511,1
11.842033371231555,27.77171806507622,3.13000753673787,4.6729501929894806,1
11.505959257410643,27.860564299067956,3.225857100640218,4.982741556341772,1
11.508843879125353,27.181848736731723,3.718784844495163,4.703371848202836,1
11.75222576072352,26.77195138882799,3.84675998420225,4.6422243280103785,1
11.795623160350972,26.868022369399725,3.1929562516446683,4.919457273856034,1
11.765950795132936,27.085070297533452,3.2534653586328535,4.671050391734034,1
11.995979448422416,25.453278952550612,3.8730512820854823,4.819251712861762,1
11.912977382713148,27.082950284929005,2.899382343455283,4.999470006125118,1
12.022892446632982,27.54164448761686,3.23184887951709,5.220011953549683,1
11.889001851162105,27.53843427265263,3.641921890211403,5.048547319162109,1
11.584491244365177,27.372362791948103,3.3323929658111555,4.788098005724922,1
11.739361351138339,26.47505945026604,3.507472126709907,4.7177001720339735,1
11.891102387963162,26.786471081916126,3.5157447628793546,4.771969358194629,1
11.628570925340414,26.49040509673661,3.401552768621062,4.84527908066708,1
11.73472966369403,27.731329186970033,4.014208468044076,4.600173552508028,1
11.426564522258314,27.2167471749433,3.0850047056286503,5.443060356610971,1
11.790433362339746,27.204881088943505,3.6616496965157617,4.726056147305258,1
11.84074715454849,27.53065119214502,3.1530784095314153,4.955643622096883,1
11.944447415538724,27.299528724544402,2.905154724530673,4.958006125428117,1
11.575999994690399,24.220199881338388,3.3606835181877526,4.826377076810028,1
16.384016542465314,27.848406246360835,2.1427159086797203,6.968184700503468,4
15.694208817370486,29.377461402218554,4.66595704927126,6.849854791114825,4
15.451000579669108,29.224779527634443,1.4050482979765915,7.295724875298953,4
14.73651184510612,29.846799082415586,2.633361966439906,6.979851487557497,4
15.378717252244178,28.85736343821424,5.478642736450698,6.749364136172557,4
15.537324372174297,29.620067694086064,3.7887483192490685,6.49565111459526,4
17.49197521496155,29.849853351616737,2.19142053779344,7.074628975608716,4
16.86076823194427,28.136387226230735,3.5064872782619374,6.661476873533842,4
16.25604183142583,29.12237862907769,1.8711480578513824,6.960797657896415,4
18.00022110121179,29.894753016431643,2.1757822217451475,7.175171526682373,4
16.405102717446084,29.507181502983727,2.193732262085237,7.487304301238301,4
16.83987069221497,28.482538018374026,2.5797799042869065,6.946173622591084,4
15.882756810740421,29.301738099101836,1.2681668581207557,7.5840132872175126,4
16.985103642656682,29.98904309682323,1.5958112383479846,7.1700254878404905,4
17.40110094964621,29.640403930192385,0.9905644618276738,7.007604519683612,4
17.500389896273322,29.456397234872128,2.285826148236344,6.685163156811816,4
16.42340222564188,29.049045506075153,2.968217979451686,6.571456811798776,4
16.7576589983434,29.30891408962511,2.9715587219022965,7.354175331058232,4
16.477901846245697,28.570663318513905,2.97529724723746,6.46536224708521,4
16.099398318580047,29.23608758840733,1.5451456314652028,7.302625228262948,4
16.42775811320807,29.218659194852936,2.2979063870402228,7.274581025788903,4
16.347890787360043,29.65367137543957,1.9529656992471731,7.1349858992295685,4
15.544237484763993,28.65477130546213,3.0719729356873504,6.980402178331452,4
15.022321278702977,29.056665488360842,0.9871745075910987,7.104643693546882,4
14.976916322934596,27.565805597250808,2.8861487508238537,6.893042932065966,4
15.605640697166224,27.60313106088083,4.143503468756844,7.120317430046847,4
15.5652240014229,28.645961471934154,2.2104338270889814,7.259029706603714,4
17.03227588674104,28.0885318167584,3.6266231188658478,6.7629128626164015,4
16.946313065389393,29.321734498586967,2.4529968832876263,6.960066242088532,4
15.576674524561545,29.353884010674996,2.3118325252744345,6.983789120526924,4
16.156186953629195,29.423146707808275,3.2060595290697957,6.857856194392781,4
16.349569667481482,29.02023780249149,3.3790077995498633,7.334243619372118,4
15.488910965230115,28.794659081963953,2.3032989084191047,6.360892550911704,4
16.56751988883841,29.150718861931416,1.5139899543116557,6.915412881318219,4
17.049644060664043,29.17097823991868,2.6583582311460923,6.886585543097479,4
16.391620176245716,28.790656128377833,4.649199241125676,6.993857921985507,4
16.69309721785222,28.8286647309126,2.589936000194248,6.508102198323714,4
15.452932000299956,28.448409953220953,4.55058432705027,6.587642742005814,4
14.868379941328927,29.507869022069503,1.2666129734005411,6.667656996085729,4
15.918583477141317,29.001414536966365,1.4745713681090233,6.710064810864185,4
17.48746756355205,28.6146877604554,2.300351702030789,7.089351581939835,4
17.086078462884025,28.84483011366302,2.003251844635604,6.791142252943205,4
15.72212261553622,28.749313219746238,2.9327608459335717,6.672473949927832,4
16.059470285495337,28.054400414939614,4.048248526832765,6.576890946693234,4
15.714921322580468,29.238912696271317,3.2576669119814583,6.496590471263535,4
15.983025547093296,28.028464284854497,3.2792012319537385,6.9961162056618855,4
15.588408335267102,28.80103958480959,2.6413206966281093,7.230463498136467,4
14.844803082174161,29.05986523271161,1.2643660602299043,6.9847702518616375,4
15.497546381914947,29.488945472201955,4.798647727236231,7.289174474582449,4
15.551060869545154,26.930854043969735,4.9121519926778525,6.420298977804514,4
16.063326823736638,27.805337262879945,1.1002800257223837,6.934309379543796,4
12.98496711767366,26.669300500474062,1.6218732649086145,7.200802790564433,4
11.210730863013223,24.910304337492327,2.0835589631771763,5.156063458999255,1
11.53445704324783,24.245267564088543,2.093566701650867,4.492233114587009,1
11.038039800181503,25.223499565437013,2.0340588109226956,4.751574132268498,1
11.6684493415487,25.264916027251882,2.18668826248841,4.644677119359158,1
11.610848810852127,25.082452303475453,2.245756882091846,4.696192536510257,1
11.434937328716194,24.714681017931202,2.297867543243572,5.138795541352298,1
11.965453244189654,24.883022852199932,2.239241714655468,4.809709357016424,1
11.70844354333587,24.846726935609365,3.053942428167656,5.0368744637990845,1
11.634052648745078,24.496652543398845,2.3925168421191936,4.795445721744633,1
12.041846905911157,25.0682629143903,2.297432514610629,4.9684633717608,1
11.76867036175496,25.683875289824083,3.007890549422399,5.002846039825807,1
11.718675084860733,23.294564399670772,2.4088773655501043,4.751957777208638,1
11.603745276973774,24.930518340805694,2.2818820875594428,4.994337455885607,1
11.588762024057084,26.05884866814006,2.265193911490396,4.8024104817938245,1
11.596651331578562,24.644643945808777,2.3650821356641565,4.896487502429397,1
11.74557406003328,23.8420880346934,2.9121209286497427,4.593289335819589,1
11.37663275489026,24.38684857510343,2.2120293315415713,5.171164606063246,1
11.903923894080194,25.743033814857565,2.941519595637119,4.946150769362239,1
11.639666782683298,26.364438381790443,2.727828159063756,5.039232548980425,1
12.754855829410806,26.085479080190265,2.2870306912849445,5.162118725978102,1
11.731842852192349,24.975732104421365,4.208260487949149,4.579030012452881,1
12.603136475357084,24.7072419655654,2.768757873107956,4.398837984968316,1
13.372345815583335,23.81334039201911,4.388456908043066,4.055628532589573,1
14.50272784754996,25.30052853649631,4.014563235713226,4.2830436004591395,1
13.724191064718516,24.699349963063423,3.654393715905723,4.14728161244986,1
14.063435646306495,25.943349143356205,2.6418390390857893,5.179084271471,1
14.236362150971988,22.835533958881385,2.8217276941682146,4.02843590539898,1
14.030350505097498,25.123227119956145,5.528979831175029,4.611627083884168,1
13.208794545573578,25.605982151325517,3.0147500647708676,4.999792895653981,1
11.97704323619149,24.549724680005863,2.923501731837984,4.59929271710289,1
11.984149228804027,24.476752463157382,2.2972763220809918,5.030705984133596,1
12.763167207035181,23.648317280564402,1.8439322599924868,4.278819137911388,1
13.69317692484234,24.51722024269654,3.128880017236137,4.04956550714475,1
13.28597398095873,24.651438921914885,3.0972875491726,3.9743597937597688,1
13.415983267899946,26.047692129041472,3.1341950322202297,5.599898428505513,1
11.925988866977823,25.603829809191144,2.7053592155390715,4.975480386255262,1
11.726531875517217,25.57912068716327,3.6200914797216392,4.962464300016302,1
12.010649057494243,25.036256051662004,2.9291502173155957,4.707598695977634,1
11.282606811783824,25.304366986705695,3.0375834981836674,4.9496504533998,1
11.732252265998817,25.274541900364504,3.2220301829737674,4.635461677613879,1
11.794470738703689,25.561653042203666,2.826627236524351,5.06171486944512,1
11.945744412898804,24.5272115249407,2.54760113535464,5.085609713382865,1
11.840460232411477,25.440450828466563,3.2065110487645287,4.9358017047988225,1
11.662218708365945,25.158259303600975,2.461682046892727,5.0588659293050435,1
11.67885116528051,25.02598361346367,2.6302663705337905,5.117578700873617,1
11.871151817302637,24.53835826340271,3.3586660345317396,4.555233799980415,1
11.922762540523,25.590902843450365,2.496775092298992,5.221675494181524,1
12.27166669674636,24.648957199044666,1.8822402281489603,5.527710257164285,1
12.199820754455786,25.303296985879626,2.0536809774900724,5.18439126386217,1
12.289186048067542,25.477077953913714,1.6383888284030592,5.189357701759729,1
11.797393363931308,26.20805143329271,1.2268349414093527,5.377064771293753,1
11.739131963450085,25.307043382055696,2.0652761514520543,5.117782923681756,1
11.973514627021546,25.189386024142806,2.536818318294763,4.901584163520733,1
11.977813264788294,25.25985386110502,2.366095607617444,5.24942466120855,1
11.951138072732315,25.67558026479637,1.7482320573418257,5.096795848110389,1
11.700093539644277,24.156945142748512,2.1745156115471875,5.033191949261273,1
11.866738378354796,24.44099630454309,1.8400203864185853,5.3263800926117115,1
11.678523943983294,22.25970319524699,1.703105876014985,4.8846362650035235,1
11.817055592699651,25.835129336061858,2.901339652041258,5.258469751665832,1
11.978782432854409,23.75497141220936,3.427444202842732,4.6467622326424305,1
11.555499814659354,25.869025208718803,1.6559879707262724,5.025808712724152,1
11.87739550148172,24.404055004109463,3.5969843145599225,4.755377577479522,1
11.658494431772631,24.295839939290534,2.3262015193094787,5.1694228521400944,1
11.69827298753631,25.794786416057022,2.4403937252544496,4.7635909836277,1
14.397185589591555,27.82044279798237,2.2871949457024683,6.695893341702946,4
16.24896531682599,27.882973484854308,2.5000146150520983,7.001786041599156,4
16.373576846027,28.60319679805599,1.9221591749518456,6.991003015412697,4
15.27802784951602,28.842109694793983,5.017366875887634,6.611859528199036,4
15.302104428730413,28.32743673487105,2.816570004022908,6.640378902347176,4
15.2924739964484,28.59867458933886,3.4595570152586936,6.831476464830289,4
16.24742830367698,27.972566232005647,1.993619247484143,7.1583996156039,4
17.198251903228858,29.159472006672704,3.460092824321342,7.280757745696949,4
14.682229824997673,28.699811616743133,1.5095174323563365,6.7573167419216915,4
16.362942319026953,29.163239930608277,2.7840453344704286,6.458885267370178,4
15.873025388667914,28.686282290435077,2.841443903485191,7.106077278888723,4
15.463144522786623,28.942599806575238,1.764474319710199,7.374244436136226,4
14.910436329681813,27.69913793233853,2.5770070977311277,6.900358880329222,4
15.887701610745225,28.90944449331687,2.9322254645193455,7.224143762451343,4
16.4048172118057,29.352244908452384,1.3660878060547792,7.383747973361752,4
16.69516294356219,28.38024986926232,2.6486634315330155,7.601202495677817,4
16.066909549061968,28.520175285344163,2.4672593216411203,6.924765516154447,4
15.146852558046213,28.55534941657167,4.883504469766646,7.143571082575528,4
15.409840099252872,29.895663971320005,3.359299911268948,7.393725757617184,4
15.814830892052834,28.970937926897776,2.329993237136576,6.792370975630614,4
15.86616637726527,28.698026215256267,1.136820443010644,6.944999478587292,4
16.519000448443432,29.20841530458618,5.268872090480941,6.885306307019525,4
16.593309125400665,29.531734075008615,2.9411996167625483,6.472370827726748,4
15.64992255474591,28.67073409042022,1.7191619915051488,7.349685984386881,4
15.545782335368342,29.001779717541197,3.4775933353373123,7.0744489869559795,4
15.08036077840919,28.423976330949003,2.468444439932961,6.878706406693685,4
14.88924690879595,28.686622667023055,2.4584177264239613,7.045379408262067,4
14.54843892982602,29.59296060683865,1.9380907857609664,7.071088606069737,4
15.998648378009792,28.042091872338645,1.2330741163883419,7.176842328189978,4
14.954135211082248,28.530305320015398,4.060251984147744,7.1678353829156025,4
16.279420225250796,29.280251144794253,2.615745827419782,7.033630126281582,4
16.69022080692294,28.25379345086539,1.1020680712873014,7.137260087314059,4
16.221526649247537,29.186759866768355,2.67337394998572,6.8830609872456865,4
15.433500160298985,29.328428361699917,1.6356691317126848,7.206351683163406,4
16.35045770302801,28.673264587646035,3.085034871250387,7.162655041444384,4
15.285646903453591,28.508780822896234,3.08181901226963,6.77714754780655,4
15.552686220281867,29.21569414240401,2.9547564809176134,6.56295265570994,4
16.125970087337468,28.547098111841,2.9793548640574,7.0241956619156865,4
14.997897997516882,28.2751115787811,1.713681871674139,6.9556919950357265,4
14.433112366922641,28.60325952796464,2.206540503956363,7.127814971598368,4
15.680701967170055,28.88537301827927,2.2664213160303204,7.06543944570526,4
14.355370867995227,28.622695133233435,3.366307810712242,6.772659369756493,4
16.308704157490222,28.54230456850911,2.2020322828641024,7.340416475850868,4
15.48867013969131,28.97126640126774,1.441807346487928,6.8490310734756905,4
15.569294002706375,29.39759577092528,2.199089596719743,7.3716406192300505,4
17.149416397658985,29.37119229815775,1.0398300175418864,7.237965079360865,4
17.06949492302778,29.045012506803985,0.9657668234644328,7.145587136435675,4
15.75929876417123,28.677596935977743,2.1743447340373603,6.903924952051417,4
15.915593661120804,28.37607462647933,2.2133370099573444,6.783885526847429,4
16.68165020324492,29.05545292735987,2.747764306751292,7.133509539483314,4
15.715829395393365,28.593231759629344,3.2932283602284262,6.862902065214481,4
14.485846891334061,29.210301640499384,1.12748104571107,6.9266199684886125,4
16.153267751578664,29.03857662158462,3.221052390134934,6.7982642577794286,4
15.515662663202967,29.099450252059746,1.6884811177807646,7.019393236784211,4
14.679333012694997,27.186980216338554,2.9646189606350104,6.748349473252878,4
17.983207267699537,25.037013220329296,10.929401315069777,7.05380595262976,4
9.767225534043115,20.70996599819828,3.675119804547886,3.5409067759422146,2
10.105301247985661,21.541549131724395,3.1811539033550216,3.7587394030645718,2
10.5652821307805,21.931580186371093,2.808197712957848,4.29607672306287,2
10.49486861637184,20.552115179601955,3.220078858424472,3.4016243368487573,2
9.972079748582292,18.650322481344954,3.008814168370139,3.443954630253906,2
9.930523520831807,20.239602329588294,2.7485301478317914,3.499711053052841,2
10.158512451184547,22.40907428315556,1.2202836309875873,4.196655663042852,2
10.353100497892726,22.21598132071964,2.244853794843887,3.995141770924296,2
10.389839399140865,21.215577889230946,2.4393591526206406,4.134565164622252,2
9.921017670617921,21.429458716869753,2.566713883528371,3.7144994758726786,2
10.064183847425538,21.768313918127166,2.1799601449714627,3.25836227667719,2
9.999655080887688,16.629733558461602,3.1264584361414496,3.158681485106846,2
10.589784215285784,20.564782667084035,3.0754945273177783,3.7533147342526294,3
10.42525626482272,25.127918875659226,2.807823275218768,4.087042156228056,3
10.638037977898312,22.195941456036977,2.5475809084506387,3.913823209171623,3
10.627350150843405,21.263583119228056,2.7825432934701784,4.338228391109756,3
