"5f63888ba8710c087a6a83c3","17/9/2020 16:02:19.053","Idle","-0.463760,-0.117569,9.900497"
"5f63888ba8710c087a6a83c4","17/9/2020 16:02:19.053","Idle","-0.455383,-0.110382,9.905289"
"5f63888ba8710c087a6a83c5","17/9/2020 16:02:19.053","Idle","-0.451782,-0.128342,9.912476"
"5f63888ba8710c087a6a83c6","17/9/2020 16:02:19.053","Idle","-0.463760,-0.117569,9.906494"
"5f63888ba8710c087a6a83c7","17/9/2020 16:02:19.053","Idle","-0.457779,-0.122360,9.913666"
"5f63888ba8710c087a6a83c8","17/9/2020 16:02:19.053","Idle","-0.458969,-0.111572,9.901703"
"5f63888ba8710c087a6a83c9","17/9/2020 16:02:19.053","Idle","-0.461365,-0.117569,9.904099"
"5f63888ba8710c087a6a83ca","17/9/2020 16:02:19.053","Idle","-0.458969,-0.119965,9.917252"
"5f63888ba8710c087a6a83cb","17/9/2020 16:02:19.053","Idle","-0.461365,-0.110382,9.902893"
"5f63888ba8710c087a6a83cc","17/9/2020 16:02:19.053","Idle","-0.455383,-0.116364,9.914856"
"5f63888ba8710c087a6a83cd","17/9/2020 16:02:19.053","Idle","-0.455368,-0.106796,9.918457"
"5f63888ba8710c087a6a83ce","17/9/2020 16:02:19.053","Idle","-0.454178,-0.118759,9.912460"
"5f63888ba8710c087a6a83cf","17/9/2020 16:02:19.053","Idle","-0.454178,-0.113968,9.910080"
"5f63888ba8710c087a6a83d0","17/9/2020 16:02:19.053","Idle","-0.458969,-0.109192,9.917252"
"5f63888ba8710c087a6a83d1","17/9/2020 16:02:19.053","Idle","-0.456573,-0.115173,9.916061"
"5f63888ba8710c087a6a83d2","17/9/2020 16:02:19.053","Idle","-0.456573,-0.124756,9.906494"
"5f63888ba8710c087a6a83d3","17/9/2020 16:02:19.053","Idle","-0.462570,-0.117569,9.908875"
"5f63888ba8710c087a6a83d4","17/9/2020 16:02:19.053","Idle","-0.457779,-0.121155,9.911270"
"5f63888ba8710c087a6a83d5","17/9/2020 16:02:19.053","Idle","-0.466156,-0.118759,9.923248"
"5f63888ba8710c087a6a83d6","17/9/2020 16:02:19.053","Idle","-0.455383,-0.115173,9.907684"
"5f63888ba8710c087a6a83d7","17/9/2020 16:02:19.053","Idle","-0.451782,-0.116364,9.910080"
"5f63888ba8710c087a6a83d8","17/9/2020 16:02:19.053","Idle","-0.458969,-0.115173,9.917267"
"5f63888ba8710c087a6a83d9","17/9/2020 16:02:19.053","Idle","-0.457779,-0.104401,9.896912"
"5f63888ba8710c087a6a83da","17/9/2020 16:02:19.053","Idle","-0.458969,-0.113968,9.904099"
"5f63888ba8710c087a6a83db","17/9/2020 16:02:19.053","Idle","-0.461365,-0.110382,9.917252"
"5f63888ba8710c087a6a83dc","17/9/2020 16:02:19.053","Idle","-0.447006,-0.107986,9.906494"
"5f63888ba8710c087a6a83dd","17/9/2020 16:02:19.053","Idle","-0.455368,-0.116364,9.914871"
"5f63888ba8710c087a6a83de","17/9/2020 16:02:19.053","Idle","-0.458969,-0.113968,9.901703"
"5f63888ba8710c087a6a83df","17/9/2020 16:02:19.053","Idle","-0.461365,-0.117569,9.908875"
"5f63888ba8710c087a6a83e0","17/9/2020 16:02:19.053","Idle","-0.454178,-0.106796,9.905289"
"5f63888ba8710c087a6a83e1","17/9/2020 16:02:19.053","Idle","-0.463760,-0.102005,9.895706"
"5f63888ba8710c087a6a83e2","17/9/2020 16:02:19.053","Idle","-0.456573,-0.107986,9.913666"
"5f63888ba8710c087a6a83e3","17/9/2020 16:02:19.054","Idle","-0.450592,-0.102005,9.902893"
"5f63888ba8710c087a6a83e4","17/9/2020 16:02:19.054","Idle","-0.452988,-0.107986,9.913666"
"5f63888ba8710c087a6a83e5","17/9/2020 16:02:19.054","Idle","-0.460159,-0.111572,9.899307"
"5f63888ba8710c087a6a83e6","17/9/2020 16:02:19.054","Idle","-0.451782,-0.119965,9.917252"
"5f63888ba8710c087a6a83e7","17/9/2020 16:02:19.054","Idle","-0.458969,-0.106796,9.890930"
"5f63888ba8710c087a6a83e8","17/9/2020 16:02:19.054","Idle","-0.464951,-0.106796,9.898102"
"5f63888ba8710c087a6a83e9","17/9/2020 16:02:19.054","Idle","-0.458969,-0.100815,9.906494"
"5f63888ba8710c087a6a83ea","17/9/2020 16:02:19.054","Idle","-0.448196,-0.107986,9.902893"
"5f63888ea8710c087a6a83eb","17/9/2020 16:02:22.688","Idle","-0.455383,-0.116364,9.917252"
"5f63888ea8710c087a6a83ec","17/9/2020 16:02:22.688","Idle","-0.457779,-0.110382,9.912476"
"5f63888ea8710c087a6a83ed","17/9/2020 16:02:22.688","Idle","-0.469742,-0.113968,9.889725"
