activity,timestamp,x-axis,y-axis,z-axis
Idle,17/9/2020 16:02:22.688,-0.449387,-0.112778,9.916061
Idle,17/9/2020 16:02:22.688,-0.445801,-0.111588,9.901688
Idle,17/9/2020 16:02:22.688,-0.452988,-0.113968,9.906479
Idle,17/9/2020 16:02:22.688,-0.455383,-0.12236,9.905289
Idle,17/9/2020 16:02:22.688,-0.455383,-0.110382,9.913666
Idle,17/9/2020 16:02:22.688,-0.458969,-0.115173,9.912476
Idle,17/9/2020 16:02:22.688,-0.458969,-0.119965,9.90889
Idle,17/9/2020 16:02:22.688,-0.466156,-0.119965,9.906494
Idle,17/9/2020 16:02:22.689,-0.445801,-0.112778,9.916061
Idle,17/9/2020 16:02:22.689,-0.458969,-0.110382,9.919647
Idle,17/9/2020 16:02:22.689,-0.446991,-0.111588,9.894516
Idle,17/9/2020 16:02:22.689,-0.454178,-0.121155,9.907684
Idle,17/9/2020 16:02:22.689,-0.458969,-0.113968,9.914871
Idle,17/9/2020 16:02:22.689,-0.461365,-0.113968,9.919647
Idle,17/9/2020 16:02:22.689,-0.461365,-0.107986,9.91008
Idle,17/9/2020 16:02:22.689,-0.460159,-0.110382,9.900497
Idle,17/9/2020 16:02:22.689,-0.444611,-0.12236,9.912476
Idle,17/9/2020 16:02:22.689,-0.451782,-0.109177,9.912476
Idle,17/9/2020 16:02:22.689,-0.451782,-0.119965,9.902893
Idle,17/9/2020 16:02:22.689,-0.464966,-0.109177,9.906494
Idle,17/9/2020 16:02:22.689,-0.455383,-0.118759,9.904099
Idle,17/9/2020 16:02:22.689,-0.445801,-0.12236,9.91127
Idle,17/9/2020 16:02:22.689,-0.456573,-0.112778,9.918457
Idle,17/9/2020 16:02:22.689,-0.468552,-0.104401,9.905289
Idle,17/9/2020 16:02:22.689,-0.450592,-0.116364,9.906494
Idle,17/9/2020 16:02:22.689,-0.451782,-0.115173,9.912476
Idle,17/9/2020 16:02:22.689,-0.452988,-0.110382,9.907684
Idle,17/9/2020 16:02:22.689,-0.455383,-0.10321,9.901703
Idle,17/9/2020 16:02:22.689,-0.451782,-0.105591,9.889725
Idle,17/9/2020 16:02:22.689,-0.458969,-0.110382,9.908875
Idle,17/9/2020 16:02:22.689,-0.452988,-0.115173,9.919647
Idle,17/9/2020 16:02:22.689,-0.454178,-0.113968,9.894516
Idle,17/9/2020 16:02:22.689,-0.450592,-0.113968,9.894516
Idle,17/9/2020 16:02:22.689,-0.460175,-0.109192,9.913666
Idle,17/9/2020 16:02:22.689,-0.451782,-0.112778,9.899307
Idle,17/9/2020 16:02:22.689,-0.456573,-0.112778,9.916061
Idle,17/9/2020 16:02:22.689,-0.460175,-0.116364,9.900497
Idle,17/9/2020 16:02:22.689,-0.460175,-0.113968,9.900497
Idle,17/9/2020 16:02:22.689,-0.466156,-0.119965,9.904099
Idle,17/9/2020 16:02:22.689,-0.456573,-0.118759,9.91008
Idle,17/9/2020 16:02:22.689,-0.451782,-0.119965,9.906479
Idle,17/9/2020 16:02:22.689,-0.460175,-0.115173,9.900497
Idle,17/9/2020 16:02:22.689,-0.457779,-0.099609,9.902893
Idle,17/9/2020 16:02:26.299,-0.458969,-0.12355,9.912476
Idle,17/9/2020 16:02:26.299,-0.466156,-0.102005,9.907684
Idle,17/9/2020 16:02:26.299,-0.447006,-0.117569,9.904099
Idle,17/9/2020 16:02:26.299,-0.454178,-0.127151,9.91008
Idle,17/9/2020 16:02:26.299,-0.448196,-0.109177,9.904099
Idle,17/9/2020 16:02:26.299,-0.457779,-0.102005,9.901703
Idle,17/9/2020 16:02:26.299,-0.451782,-0.110382,9.913666
Idle,17/9/2020 16:02:26.299,-0.460175,-0.12355,9.895706
Idle,17/9/2020 16:02:26.299,-0.461365,-0.112778,9.906494
Idle,17/9/2020 16:02:26.299,-0.454178,-0.107986,9.925644
Idle,17/9/2020 16:02:26.299,-0.460175,-0.110382,9.900497
Idle,17/9/2020 16:02:26.299,-0.460175,-0.118759,9.907684
Idle,17/9/2020 16:02:26.299,-0.450592,-0.106796,9.914871
Idle,17/9/2020 16:02:26.299,-0.444595,-0.117569,9.908875
Idle,17/9/2020 16:02:26.299,-0.449387,-0.119965,9.912476
Idle,17/9/2020 16:02:26.299,-0.460175,-0.117569,9.91008
Idle,17/9/2020 16:02:26.299,-0.443405,-0.12236,9.914856
Idle,17/9/2020 16:02:26.299,-0.456573,-0.104401,9.901703
Idle,17/9/2020 16:02:26.299,-0.445801,-0.117569,9.907684
Idle,17/9/2020 16:02:26.299,-0.460175,-0.113968,9.907684
Idle,17/9/2020 16:02:26.299,-0.454178,-0.115173,9.901688
Idle,17/9/2020 16:02:26.299,-0.445801,-0.121155,9.901703
Idle,17/9/2020 16:02:26.299,-0.446991,-0.113968,9.898102
Idle,17/9/2020 16:02:26.3,-0.458969,-0.103195,9.907684
Idle,17/9/2020 16:02:26.3,-0.458969,-0.124756,9.905289
Idle,17/9/2020 16:02:26.3,-0.457779,-0.112778,9.912476
Idle,17/9/2020 16:02:26.3,-0.460175,-0.106781,9.908875
Idle,17/9/2020 16:02:26.3,-0.445801,-0.119965,9.902893
Idle,17/9/2020 16:02:26.3,-0.449387,-0.115173,9.899307
Idle,17/9/2020 16:02:26.3,-0.458969,-0.103195,9.904099
Idle,17/9/2020 16:02:26.3,-0.444611,-0.111588,9.900497
Idle,17/9/2020 16:02:26.3,-0.454178,-0.109177,9.924438
Idle,17/9/2020 16:02:26.3,-0.455383,-0.111588,9.900497
Idle,17/9/2020 16:02:26.3,-0.458969,-0.136719,9.902893
Idle,17/9/2020 16:02:26.3,-0.457779,-0.106796,9.899307
Idle,17/9/2020 16:02:26.3,-0.456573,-0.111572,9.905289
Idle,17/9/2020 16:02:26.3,-0.457779,-0.112778,9.906479
Idle,17/9/2020 16:02:26.3,-0.450592,-0.110382,9.922043
Idle,17/9/2020 16:02:26.3,-0.458969,-0.110382,9.91008
Idle,17/9/2020 16:02:26.3,-0.455383,-0.107986,9.913666
Idle,17/9/2020 16:02:26.3,-0.446991,-0.112778,9.895706
Idle,17/9/2020 16:02:26.3,-0.458969,-0.124756,9.89212
Idle,17/9/2020 16:02:26.3,-0.458969,-0.112778,9.91127
Idle,17/9/2020 16:02:26.3,-0.46376,-0.111572,9.902893
Idle,17/9/2020 16:02:26.3,-0.452988,-0.111572,9.913666
Idle,17/9/2020 16:02:26.3,-0.464966,-0.111572,9.90889
Idle,17/9/2020 16:02:26.3,-0.454178,-0.111572,9.907684
Idle,17/9/2020 16:02:26.3,-0.450592,-0.110382,9.901703
Idle,17/9/2020 16:02:26.301,-0.456573,-0.099609,9.917252
Idle,17/9/2020 16:02:26.301,-0.455383,-0.110382,9.907684
Idle,17/9/2020 16:02:26.301,-0.451782,-0.113968,9.908875
Idle,17/9/2020 16:02:26.301,-0.456573,-0.112778,9.905289
Idle,17/9/2020 16:02:26.301,-0.454178,-0.113968,9.91127
Idle,17/9/2020 16:02:26.301,-0.452988,-0.112778,9.919647
Idle,17/9/2020 16:02:26.301,-0.451782,-0.112778,9.906479
Idle,17/9/2020 16:02:26.301,-0.458969,-0.117569,9.90889
Idle,17/9/2020 16:02:26.301,-0.458969,-0.104401,9.912476
Idle,17/9/2020 16:02:26.301,-0.454178,-0.110382,9.91008
