activity,timestamp,x-axis,y-axis,z-axis
Busy,17/9/2020 16:13:44.692,-0.44101,-0.061295,9.912476
Busy,17/9/2020 16:13:44.693,-0.445801,-0.070877,9.882538
Busy,17/9/2020 16:13:44.693,-0.44101,-0.078064,9.901703
Busy,17/9/2020 16:13:44.693,-0.44221499999999997,-0.068481,9.893326
Busy,17/9/2020 16:13:44.693,-0.452988,-0.066086,9.877761999999999
Busy,17/9/2020 16:13:44.693,-0.43981899999999996,-0.068481,9.895706
Busy,17/9/2020 16:13:44.693,-0.44221499999999997,-0.066086,9.912476
Busy,17/9/2020 16:13:44.693,-0.44101,-0.06489600000000001,9.876555999999999
Busy,17/9/2020 16:13:44.693,-0.437424,-0.0625,9.908875
Busy,17/9/2020 16:13:44.693,-0.43861400000000006,-0.06489600000000001,9.912476
Busy,17/9/2020 16:13:44.693,-0.437424,-0.066086,9.86937
Busy,17/9/2020 16:13:44.693,-0.449387,-0.068481,9.889725
Busy,17/9/2020 16:13:44.693,-0.44459499999999996,-0.06489600000000001,9.917266999999999
Busy,17/9/2020 16:13:44.693,-0.445801,-0.06489600000000001,9.872971000000001
Busy,17/9/2020 16:13:44.693,-0.449387,-0.049332,9.890915
Busy,17/9/2020 16:13:44.693,-0.426651,-0.052917,9.916061000000001
Busy,17/9/2020 16:13:44.693,-0.449387,-0.06489600000000001,9.881348
Busy,17/9/2020 16:13:44.693,-0.44101,-0.0625,9.905289
Busy,17/9/2020 16:13:44.693,-0.42306499999999997,-0.0625,9.913666000000001
Busy,17/9/2020 16:13:44.693,-0.437424,-0.067291,9.895706
Busy,17/9/2020 16:13:44.693,-0.443405,-0.067291,9.919647
Busy,17/9/2020 16:13:44.693,-0.44459499999999996,-0.069687,9.888535000000001
Busy,17/9/2020 16:13:44.693,-0.450592,-0.057709,9.882538
Busy,17/9/2020 16:13:44.693,-0.44101,-0.05651900000000001,9.91008
Busy,17/9/2020 16:13:44.693,-0.437424,-0.061295,9.904083
Busy,17/9/2020 16:13:44.693,-0.438629,-0.07206699999999999,9.877761999999999
Busy,17/9/2020 16:13:44.693,-0.448196,-0.075668,9.91008
Busy,17/9/2020 16:13:44.693,-0.444611,-0.055313,9.902892999999999
Busy,17/9/2020 16:13:44.693,-0.448196,-0.067291,9.878952
Busy,17/9/2020 16:13:44.693,-0.44221499999999997,-0.069687,9.912476
Busy,17/9/2020 16:13:44.693,-0.44221499999999997,-0.06489600000000001,9.904083
Busy,17/9/2020 16:13:44.693,-0.43263199999999996,-0.06489600000000001,9.875366
Busy,17/9/2020 16:13:44.693,-0.431442,-0.058899,9.916061000000001
Busy,17/9/2020 16:13:44.693,-0.44221499999999997,-0.05651900000000001,9.880142
Busy,17/9/2020 16:13:44.693,-0.43981899999999996,-0.073273,9.874161
Busy,17/9/2020 16:13:44.693,-0.43981899999999996,-0.0625,9.917252000000001
Busy,17/9/2020 16:13:44.693,-0.44221499999999997,-0.06489600000000001,9.91127
Busy,17/9/2020 16:13:44.693,-0.437424,-0.0625,9.886139
Busy,17/9/2020 16:13:44.693,-0.436234,-0.06369,9.905289
Busy,17/9/2020 16:13:44.693,-0.45417799999999997,-0.069687,9.888535000000001
Busy,17/9/2020 16:13:44.693,-0.443405,-0.058914,9.876555999999999
Busy,17/9/2020 16:13:44.693,-0.43861400000000006,-0.066086,9.906479
Busy,17/9/2020 16:13:44.693,-0.436234,-0.06131,9.900497
Busy,17/9/2020 16:13:44.693,-0.44699099999999997,-0.051726999999999995,9.877761999999999
Busy,17/9/2020 16:13:48.295,-0.44101,-0.0625,9.900497
Busy,17/9/2020 16:13:48.295,-0.43861400000000006,-0.06369,9.901703
Busy,17/9/2020 16:13:48.295,-0.43981899999999996,-0.060104,9.875366
Busy,17/9/2020 16:13:48.295,-0.437424,-0.066086,9.912476
Busy,17/9/2020 16:13:48.295,-0.447006,-0.061295,9.877761999999999
Busy,17/9/2020 16:13:48.295,-0.449387,-0.068481,9.875366
Busy,17/9/2020 16:13:48.295,-0.437424,-0.0625,9.916061000000001
Busy,17/9/2020 16:13:48.295,-0.43621800000000005,-0.052917,9.880157
Busy,17/9/2020 16:13:48.295,-0.43502799999999997,-0.076859,9.882538
Busy,17/9/2020 16:13:48.295,-0.44101,-0.06369,9.922042999999999
Busy,17/9/2020 16:13:48.295,-0.437424,-0.06489600000000001,9.880142
Busy,17/9/2020 16:13:48.295,-0.44221499999999997,-0.066086,9.890915
Busy,17/9/2020 16:13:48.295,-0.43861400000000006,-0.06369,9.91008
Busy,17/9/2020 16:13:48.295,-0.45536800000000005,-0.068481,9.887329
Busy,17/9/2020 16:13:48.295,-0.455383,-0.069687,9.878952
Busy,17/9/2020 16:13:48.295,-0.448196,-0.06369,9.900497
Busy,17/9/2020 16:13:48.295,-0.44101,-0.06489600000000001,9.901703
Busy,17/9/2020 16:13:48.295,-0.443405,-0.066086,9.882538
Busy,17/9/2020 16:13:48.295,-0.449387,-0.057709,9.893311
Busy,17/9/2020 16:13:48.295,-0.45178199999999996,-0.06489600000000001,9.884933
Busy,17/9/2020 16:13:48.296,-0.451797,-0.06489600000000001,9.883742999999999
Busy,17/9/2020 16:13:48.296,-0.44459499999999996,-0.066086,9.898102
Busy,17/9/2020 16:13:48.296,-0.448196,-0.066086,9.875366
Busy,17/9/2020 16:13:48.296,-0.450592,-0.06369,9.880157
Busy,17/9/2020 16:13:48.296,-0.436234,-0.060104,9.905289
Busy,17/9/2020 16:13:48.296,-0.445801,-0.063705,9.890915
Busy,17/9/2020 16:13:48.296,-0.429047,-0.068481,9.882538
Busy,17/9/2020 16:13:48.296,-0.438629,-0.066086,9.922042999999999
Busy,17/9/2020 16:13:48.296,-0.444611,-0.061295,9.878952
Busy,17/9/2020 16:13:48.296,-0.44101,-0.067291,9.893326
Busy,17/9/2020 16:13:48.296,-0.433838,-0.067291,9.924438
Busy,17/9/2020 16:13:48.296,-0.43263199999999996,-0.07208300000000001,9.878952
Busy,17/9/2020 16:13:48.296,-0.44221499999999997,-0.069687,9.898102
Busy,17/9/2020 16:13:48.296,-0.43621800000000005,-0.06489600000000001,9.912476
Busy,17/9/2020 16:13:48.296,-0.44101,-0.067291,9.894516000000001
Busy,17/9/2020 16:13:48.296,-0.44221499999999997,-0.057709,9.912476
Busy,17/9/2020 16:13:48.296,-0.430237,-0.06489600000000001,9.89212
Busy,17/9/2020 16:13:48.296,-0.448196,-0.0625,9.881348
Busy,17/9/2020 16:13:48.296,-0.43263199999999996,-0.0625,9.883742999999999
Busy,17/9/2020 16:13:48.296,-0.4422,-0.074463,9.908875
Busy,17/9/2020 16:13:48.296,-0.437424,-0.06489600000000001,9.888535000000001
Busy,17/9/2020 16:13:48.296,-0.43861400000000006,-0.067291,9.91008
Busy,17/9/2020 16:13:48.296,-0.443405,-0.06369,9.89212
Busy,17/9/2020 16:13:48.296,-0.443405,-0.046936,9.863388
Busy,17/9/2020 16:13:48.296,-0.44101,-0.070877,9.908875
Busy,17/9/2020 16:13:48.296,-0.44101,-0.075668,9.889725
Busy,17/9/2020 16:13:48.296,-0.45417799999999997,-0.0625,9.884933
Busy,17/9/2020 16:13:48.296,-0.44221499999999997,-0.06489600000000001,9.900497
Busy,17/9/2020 16:13:48.296,-0.437424,-0.068481,9.89093
Busy,17/9/2020 16:13:48.296,-0.44459499999999996,-0.066086,9.890915
Busy,17/9/2020 16:13:48.296,-0.4422,-0.066086,9.900497
Busy,17/9/2020 16:13:48.296,-0.447006,-0.07206699999999999,9.907684
Busy,17/9/2020 16:13:48.296,-0.444611,-0.054123000000000004,9.883742999999999
Busy,17/9/2020 16:13:48.296,-0.457779,-0.06489600000000001,9.893326
Busy,17/9/2020 16:13:48.296,-0.43621800000000005,-0.069687,9.898102
Busy,17/9/2020 16:13:48.296,-0.44101,-0.058899,9.876555999999999
Busy,17/9/2020 16:13:48.296,-0.443405,-0.060104,9.912476
Busy,17/9/2020 16:13:48.296,-0.4422,-0.054123000000000004,9.899307
Busy,17/9/2020 16:13:48.296,-0.449387,-0.06369,9.888535000000001
Busy,17/9/2020 16:13:48.296,-0.43502799999999997,-0.058899,9.894516000000001
Busy,17/9/2020 16:13:48.296,-0.43981899999999996,-0.054123000000000004,9.900497
Busy,17/9/2020 16:13:48.296,-0.450592,-0.070877,9.868179
Busy,17/9/2020 16:13:48.296,-0.429047,-0.066086,9.916061000000001
Busy,17/9/2020 16:13:48.296,-0.43981899999999996,-0.057709,9.896912
Busy,17/9/2020 16:13:48.296,-0.44101,-0.070877,9.870575
Busy,17/9/2020 16:13:48.296,-0.44221499999999997,-0.052933,9.91127
Busy,17/9/2020 16:13:48.296,-0.443405,-0.058899,9.89093
Busy,17/9/2020 16:13:48.296,-0.43621800000000005,-0.052933,9.881348
Busy,17/9/2020 16:13:48.296,-0.44221499999999997,-0.058899,9.925644
Busy,17/9/2020 16:13:48.296,-0.44221499999999997,-0.06489600000000001,9.881348
Busy,17/9/2020 16:13:48.296,-0.452988,-0.060104,9.877761999999999
Busy,17/9/2020 16:13:48.296,-0.426651,-0.051726999999999995,9.914856
Busy,17/9/2020 16:13:48.296,-0.44221499999999997,-0.057709,9.884933
Busy,17/9/2020 16:13:48.296,-0.430237,-0.060104,9.874161
Busy,17/9/2020 16:13:48.296,-0.44101,-0.061295,9.916061000000001
Busy,17/9/2020 16:13:48.296,-0.449387,-0.0625,9.878952
Busy,17/9/2020 16:13:48.296,-0.437424,-0.05651900000000001,9.890915
Busy,17/9/2020 16:13:48.296,-0.431442,-0.06489600000000001,9.91127
Busy,17/9/2020 16:13:48.296,-0.448196,-0.054123000000000004,9.881348
Busy,17/9/2020 16:13:48.296,-0.45178199999999996,-0.068481,9.901703
Busy,17/9/2020 16:13:48.296,-0.43263199999999996,-0.070877,9.914871
Busy,17/9/2020 16:13:48.296,-0.45178199999999996,-0.070877,9.893311
Busy,17/9/2020 16:13:48.296,-0.43861400000000006,-0.061295,9.887329
Busy,17/9/2020 16:13:48.296,-0.43142700000000006,-0.0625,9.902892999999999
Busy,17/9/2020 16:13:48.296,-0.45178199999999996,-0.066101,9.880157
Busy,17/9/2020 16:13:48.296,-0.43981899999999996,-0.069687,9.874161
Busy,17/9/2020 16:13:48.296,-0.43981899999999996,-0.067291,9.914856
Busy,17/9/2020 16:13:48.296,-0.443405,-0.06489600000000001,9.881348
Busy,17/9/2020 16:13:48.296,-0.438629,-0.054123000000000004,9.866989
Busy,17/9/2020 16:13:48.296,-0.431442,-0.06369,9.90889
Busy,17/9/2020 16:13:51.882,-0.448196,-0.061295,9.886139
Busy,17/9/2020 16:13:51.882,-0.43981899999999996,-0.051726999999999995,9.877761999999999
Busy,17/9/2020 16:13:51.882,-0.447006,-0.075668,9.931625
Busy,17/9/2020 16:13:51.882,-0.444611,-0.058914,9.871765
Busy,17/9/2020 16:13:51.882,-0.436234,-0.068481,9.868179
Busy,17/9/2020 16:13:51.882,-0.43621800000000005,-0.054123000000000004,9.905289
Busy,17/9/2020 16:13:51.882,-0.443405,-0.067291,9.856200999999999
Busy,17/9/2020 16:13:51.882,-0.452988,-0.054123000000000004,9.878952
Busy,17/9/2020 16:13:51.882,-0.425461,-0.055313,9.91127
Busy,17/9/2020 16:13:51.882,-0.449387,-0.070877,9.874161
Busy,17/9/2020 16:13:51.882,-0.431442,-0.08046,9.91008
Busy,17/9/2020 16:13:51.882,-0.437424,-0.074478,9.916061000000001
Busy,17/9/2020 16:13:51.882,-0.445801,-0.067291,9.886139
Busy,17/9/2020 16:13:51.882,-0.437424,-0.058914,9.895706
Busy,17/9/2020 16:13:51.882,-0.455383,-0.068481,9.919647
Busy,17/9/2020 16:13:51.882,-0.433838,-0.067291,9.880157
Busy,17/9/2020 16:13:51.882,-0.44101,-0.078064,9.889725
Busy,17/9/2020 16:13:51.882,-0.44221499999999997,-0.070877,9.895721
Busy,17/9/2020 16:13:51.882,-0.43502799999999997,-0.055313,9.866989
Busy,17/9/2020 16:13:51.882,-0.433838,-0.0625,9.907684
Busy,17/9/2020 16:13:51.882,-0.452988,-0.067291,9.898102
Busy,17/9/2020 16:13:51.883,-0.437424,-0.06369,9.887329
Busy,17/9/2020 16:13:51.883,-0.443405,-0.060104,9.906479
Busy,17/9/2020 16:13:51.883,-0.43981899999999996,-0.05651900000000001,9.89212
Busy,17/9/2020 16:13:51.883,-0.445801,-0.057709,9.878952
Busy,17/9/2020 16:13:51.883,-0.448196,-0.060104,9.902892999999999
Busy,17/9/2020 16:13:51.883,-0.44459499999999996,-0.070877,9.907684
Busy,17/9/2020 16:13:51.883,-0.455383,-0.069687,9.882553
Busy,17/9/2020 16:13:51.883,-0.445801,-0.055313,9.898102
Busy,17/9/2020 16:13:51.883,-0.445801,-0.0625,9.877761999999999
Busy,17/9/2020 16:13:51.883,-0.457779,-0.058899,9.887329
Busy,17/9/2020 16:13:51.883,-0.44221499999999997,-0.070877,9.895706
Busy,17/9/2020 16:13:51.883,-0.448196,-0.058899,9.899307
Busy,17/9/2020 16:13:51.883,-0.445801,-0.061295,9.872971000000001
Busy,17/9/2020 16:13:51.883,-0.44221499999999997,-0.056503,9.886139
Busy,17/9/2020 16:13:51.883,-0.444611,-0.07208300000000001,9.890915
Busy,17/9/2020 16:13:51.883,-0.443405,-0.067291,9.864578
Busy,17/9/2020 16:13:51.883,-0.445801,-0.05651900000000001,9.91127
Busy,17/9/2020 16:13:51.883,-0.45178199999999996,-0.069687,9.898102
Busy,17/9/2020 16:13:51.883,-0.437424,-0.05651900000000001,9.89093
Busy,17/9/2020 16:13:51.883,-0.45896899999999996,-0.074478,9.900497
Busy,17/9/2020 16:13:51.883,-0.44221499999999997,-0.055313,9.887329
Busy,17/9/2020 16:13:51.883,-0.43861400000000006,-0.067291,9.894516000000001
Busy,17/9/2020 16:13:51.883,-0.44101,-0.066086,9.905289
Busy,17/9/2020 16:13:51.883,-0.44221499999999997,-0.056503,9.884933
Busy,17/9/2020 16:13:51.883,-0.448196,-0.06369,9.89093
Busy,17/9/2020 16:13:51.883,-0.44101,-0.06489600000000001,9.91008
Busy,17/9/2020 16:13:51.884,-0.44221499999999997,-0.074478,9.899307
Busy,17/9/2020 16:13:51.884,-0.438629,-0.06489600000000001,9.887329
Busy,17/9/2020 16:13:51.884,-0.447006,-0.060104,9.894516000000001
Busy,17/9/2020 16:13:51.884,-0.43621800000000005,-0.06131,9.899307
Busy,17/9/2020 16:13:51.884,-0.430237,-0.056503,9.887329
Busy,17/9/2020 16:13:51.884,-0.452988,-0.058899,9.907684
Busy,17/9/2020 16:13:51.884,-0.449387,-0.06489600000000001,9.877747
Busy,17/9/2020 16:13:51.884,-0.44101,-0.068481,9.907684
Busy,17/9/2020 16:13:51.884,-0.433838,-0.0625,9.905289
Busy,17/9/2020 16:13:51.884,-0.44101,-0.06369,9.888519
Busy,17/9/2020 16:13:51.884,-0.445801,-0.060104,9.899307
Busy,17/9/2020 16:13:51.884,-0.43981899999999996,-0.058899,9.91008
Busy,17/9/2020 16:13:51.884,-0.444611,-0.06131,9.878952
Busy,17/9/2020 16:13:51.884,-0.44221499999999997,-0.067291,9.894516000000001
Busy,17/9/2020 16:13:51.884,-0.4422,-0.069687,9.908875
Busy,17/9/2020 16:13:51.884,-0.44221499999999997,-0.054123000000000004,9.883742999999999
Busy,17/9/2020 16:13:51.884,-0.43502799999999997,-0.066086,9.907684
Busy,17/9/2020 16:13:51.884,-0.447006,-0.055313,9.902892999999999
