activity,timestamp,x-axis,y-axis,z-axis
Idle,17/9/2020 16:02:22.688,-0.45178199999999996,-0.115173,9.906494
Rotate,17/9/2020 16:07:14.501,-0.44459499999999996,-0.073273,9.898102
Rotate,17/9/2020 16:07:25.306,-0.448196,-0.076859,9.913666000000001
Rotate,17/9/2020 16:05:48.041,-0.457779,-0.076859,9.904083
Busy,17/9/2020 16:13:26.71,-0.44101,-0.057709,9.881348
Idle,17/9/2020 16:04:03.861,-0.445801,-0.088837,9.916061000000001
Pan,17/9/2020 16:09:58.817,-0.443405,-0.07208300000000001,9.904099
Rotate,17/9/2020 16:07:36.112,-0.45178199999999996,-0.07925399999999999,9.901703
Idle,17/9/2020 16:03:09.769,-0.455383,-0.10319500000000001,9.916061000000001
Idle,17/9/2020 16:04:18.332,-0.457779,-0.08404500000000001,9.90889
Pan,17/9/2020 16:09:01.298,-0.448196,-0.075668,9.880157
Pan,17/9/2020 16:10:52.709,-0.450592,-0.067291,9.901703
Idle,17/9/2020 16:04:18.332,-0.46136499999999997,-0.08404500000000001,9.91127
Rotate,17/9/2020 16:07:54.096,-0.445801,-0.061295,9.893326
Pan,17/9/2020 16:10:09.578,-0.44221499999999997,-0.067291,9.880157
Idle,17/9/2020 16:03:16.962,-0.45657299999999995,-0.090027,9.900497
Pan,17/9/2020 16:08:36.129,-0.43263199999999996,-0.068481,9.905289
Idle,17/9/2020 16:02:26.302,-0.45417799999999997,-0.10798599999999998,9.922042999999999
Idle,17/9/2020 16:03:13.356,-0.443405,-0.098419,9.91127
Idle,17/9/2020 16:03:09.768,-0.45657299999999995,-0.096024,9.90889
Idle,17/9/2020 16:04:29.134,-0.443405,-0.08404500000000001,9.907684
Busy,17/9/2020 16:12:25.568,-0.45657299999999995,-0.057709,9.881348
Idle,17/9/2020 16:03:53.025,-0.45417799999999997,-0.088837,9.901703
Busy,17/9/2020 16:13:08.757,-0.44101,-0.06369,9.926834
Rotate,17/9/2020 16:05:51.659,-0.447006,-0.06369,9.901703
Busy,17/9/2020 16:14:06.326,-0.447006,-0.07208300000000001,9.884933
Pan,17/9/2020 16:10:31.163,-0.449387,-0.068481,9.895706
Idle,17/9/2020 16:02:40.808,-0.448196,-0.10319500000000001,9.916061000000001
Idle,17/9/2020 16:02:26.299,-0.445801,-0.117569,9.907684
Rotate,17/9/2020 16:05:30.059,-0.45417799999999997,-0.073273,9.89093
Pan,17/9/2020 16:10:59.925,-0.44101,-0.06489600000000001,9.905289
Pan,17/9/2020 16:09:15.66,-0.425446,-0.067291,9.902892999999999
Busy,17/9/2020 16:13:23.115,-0.44699099999999997,-0.070877,9.92804
Busy,17/9/2020 16:12:07.619,-0.450592,-0.066101,9.888535000000001
Rotate,17/9/2020 16:07:14.499,-0.45417799999999997,-0.082855,9.896912
Idle,17/9/2020 16:03:49.424,-0.46136499999999997,-0.092422,9.91008
Rotate,17/9/2020 16:05:22.876,-0.45776400000000006,-0.069672,9.894516000000001
Pan,17/9/2020 16:10:38.337,-0.44459499999999996,-0.05651900000000001,9.888535000000001
Idle,17/9/2020 16:04:03.864,-0.457779,-0.08046,9.902892999999999
Idle,17/9/2020 16:04:00.265,-0.448196,-0.097214,9.890915
Pan,17/9/2020 16:08:57.706,-0.43981899999999996,-0.068481,9.905289
Busy,17/9/2020 16:13:37.484,-0.43621800000000005,-0.078064,9.888535000000001
Busy,17/9/2020 16:12:00.439,-0.44699099999999997,-0.057709,9.868179
Rotate,17/9/2020 16:05:37.273,-0.450592,-0.06369,9.916061000000001
Pan,17/9/2020 16:10:09.578,-0.4422,-0.067291,9.901703
Pan,17/9/2020 16:10:16.759,-0.452988,-0.06369,9.900497
Idle,17/9/2020 16:04:03.861,-0.457779,-0.093628,9.901688
Pan,17/9/2020 16:10:56.33,-0.443405,-0.052917,9.907684
Idle,17/9/2020 16:02:37.182,-0.46257,-0.102005,9.925644
Pan,17/9/2020 16:10:05.996,-0.455383,-0.075668,9.902892999999999
Rotate,17/9/2020 16:07:18.127,-0.445801,-0.075668,9.901703
Busy,17/9/2020 16:13:19.533,-0.44101,-0.068481,9.886139
Rotate,17/9/2020 16:06:16.875,-0.448196,-0.061295,9.905289
Busy,17/9/2020 16:11:53.252,-0.444611,-0.068481,9.884933
Busy,17/9/2020 16:13:19.533,-0.43981899999999996,-0.06489600000000001,9.875366
Idle,17/9/2020 16:04:21.921,-0.41706800000000005,-0.082855,9.904083
Idle,17/9/2020 16:03:06.149,-0.468552,-0.090027,9.91127
Idle,17/9/2020 16:03:13.356,-0.44459499999999996,-0.092422,9.906479
Rotate,17/9/2020 16:06:16.876,-0.45178199999999996,-0.068481,9.899307
Busy,17/9/2020 16:12:07.619,-0.437424,-0.060104,9.902892999999999
Idle,17/9/2020 16:03:16.961,-0.44699099999999997,-0.098419,9.917252000000001
Idle,17/9/2020 16:03:53.026,-0.460175,-0.087631,9.894516000000001
Busy,17/9/2020 16:12:36.414,-0.449387,-0.073273,9.902892999999999
Idle,17/9/2020 16:03:06.149,-0.44101,-0.105591,9.91127
Rotate,17/9/2020 16:05:22.876,-0.44101,-0.076859,9.894516000000001
Idle,17/9/2020 16:04:25.511,-0.452988,-0.087631,9.912476
Pan,17/9/2020 16:09:01.298,-0.448196,-0.068481,9.902892999999999
Rotate,17/9/2020 16:05:37.275,-0.445801,-0.067291,9.883742999999999
Idle,17/9/2020 16:02:55.309,-0.45417799999999997,-0.100815,9.917252000000001
Pan,17/9/2020 16:09:30.096,-0.449387,-0.061295,9.893326
Pan,17/9/2020 16:09:04.882,-0.445801,-0.055313,9.884933
Pan,17/9/2020 16:09:33.673,-0.443405,-0.069687,9.91008
Idle,17/9/2020 16:03:02.526,-0.447006,-0.106796,9.902892999999999
Rotate,17/9/2020 16:06:31.229,-0.445801,-0.076859,9.899307
Rotate,17/9/2020 16:07:07.244,-0.457779,-0.070877,9.904099
Pan,17/9/2020 16:09:30.096,-0.449387,-0.070877,9.900497
Busy,17/9/2020 16:13:01.585,-0.43263199999999996,-0.055313,9.889725
Idle,17/9/2020 16:03:35.003,-0.45896899999999996,-0.094818,9.901703
Idle,17/9/2020 16:04:57.915,-0.45178199999999996,-0.074478,9.895721
Idle,17/9/2020 16:04:39.934,-0.449387,-0.093628,9.920853
Pan,17/9/2020 16:09:44.458,-0.450592,-0.074478,9.913666000000001
Rotate,17/9/2020 16:05:26.464,-0.43861400000000006,-0.08046,9.896912
Rotate,17/9/2020 16:06:20.453,-0.44101,-0.069687,9.899307
Pan,17/9/2020 16:08:39.719,-0.450592,-0.068481,9.91008
Busy,17/9/2020 16:12:18.376,-0.430237,-0.075668,9.908875
Rotate,17/9/2020 16:07:07.241,-0.450592,-0.070877,9.900497
Idle,17/9/2020 16:03:02.526,-0.460175,-0.085251,9.922058
Rotate,17/9/2020 16:07:21.716,-0.44699099999999997,-0.074478,9.889725
Idle,17/9/2020 16:04:25.511,-0.46376000000000006,-0.088837,9.907684
Pan,17/9/2020 16:08:32.541,-0.445801,-0.07208300000000001,9.900497
Pan,17/9/2020 16:08:28.946,-0.44699099999999997,-0.060104,9.899307
Rotate,17/9/2020 16:05:55.262,-0.444611,-0.074478,9.899307
Rotate,17/9/2020 16:06:42.113,-0.445801,-0.073273,9.899307
Pan,17/9/2020 16:08:32.541,-0.448196,-0.06369,9.899307
Idle,17/9/2020 16:04:32.756,-0.44459499999999996,-0.080444,9.900497
Busy,17/9/2020 16:13:55.508,-0.447006,-0.073273,9.901703
Idle,17/9/2020 16:04:14.71,-0.45178199999999996,-0.098419,9.896912
Rotate,17/9/2020 16:07:21.714,-0.45178199999999996,-0.074478,9.904099
Rotate,17/9/2020 16:07:32.514,-0.450592,-0.074478,9.904099
Idle,17/9/2020 16:03:45.809,-0.452988,-0.098419,9.899307
Pan,17/9/2020 16:10:16.758,-0.44459499999999996,-0.06369,9.895721
Pan,17/9/2020 16:08:54.124,-0.445801,-0.07206699999999999,9.888535000000001
Rotate,17/9/2020 16:05:33.686,-0.425446,-0.07925399999999999,9.902892999999999
Busy,17/9/2020 16:13:51.884,-0.449387,-0.06489600000000001,9.877747
Pan,17/9/2020 16:08:43.309,-0.450592,-0.06489600000000001,9.899307
Busy,17/9/2020 16:11:35.268,-0.452988,-0.068481,9.876555999999999
Idle,17/9/2020 16:03:27.829,-0.455383,-0.087631,9.906494
Busy,17/9/2020 16:14:06.326,-0.437424,-0.057709,9.91127
Idle,17/9/2020 16:03:27.829,-0.452988,-0.082855,9.901703
Rotate,17/9/2020 16:06:42.114,-0.44221499999999997,-0.085236,9.899307
Busy,17/9/2020 16:12:50.777,-0.445801,-0.068481,9.875366
Busy,17/9/2020 16:12:18.377,-0.448196,-0.06369,9.877747
Busy,17/9/2020 16:12:29.195,-0.450592,-0.0625,9.862183
Rotate,17/9/2020 16:08:01.315,-0.4422,-0.075668,9.901703
Busy,17/9/2020 16:11:53.252,-0.44101,-0.055313,9.886139
Idle,17/9/2020 16:04:03.861,-0.450592,-0.08644099999999999,9.908875
Idle,17/9/2020 16:02:58.926,-0.455383,-0.104401,9.904083
Idle,17/9/2020 16:02:48.057,-0.45417799999999997,-0.09840399999999999,9.896912
Idle,17/9/2020 16:02:58.927,-0.473343,-0.096024,9.912476
Rotate,17/9/2020 16:05:51.66,-0.457779,-0.066086,9.905289
Busy,17/9/2020 16:13:15.944,-0.444611,-0.0625,9.880157
Idle,17/9/2020 16:04:03.863,-0.448196,-0.096024,9.916061000000001
Idle,17/9/2020 16:04:29.133,-0.44699099999999997,-0.07206699999999999,9.898102
Pan,17/9/2020 16:08:28.946,-0.443405,-0.06369,9.894516000000001
Rotate,17/9/2020 16:06:34.86,-0.44221499999999997,-0.069687,9.91127
Busy,17/9/2020 16:12:04.029,-0.4422,-0.048141,9.890915
Rotate,17/9/2020 16:05:55.26,-0.448196,-0.0625,9.904083
Idle,17/9/2020 16:04:54.327,-0.43981899999999996,-0.075668,9.898102
Busy,17/9/2020 16:11:42.449,-0.450592,-0.067291,9.893326
Pan,17/9/2020 16:10:13.176,-0.45178199999999996,-0.07208300000000001,9.905289
Rotate,17/9/2020 16:05:51.66,-0.449387,-0.075668,9.907684
Pan,17/9/2020 16:09:58.817,-0.43981899999999996,-0.06369,9.898102
Pan,17/9/2020 16:10:20.344,-0.43981899999999996,-0.067291,9.907684
Pan,17/9/2020 16:08:54.126,-0.43981899999999996,-0.067291,9.905289
Idle,17/9/2020 16:04:39.934,-0.45657299999999995,-0.08165,9.91127
Rotate,17/9/2020 16:05:58.889,-0.44221499999999997,-0.06369,9.898102
Rotate,17/9/2020 16:06:24.053,-0.43981899999999996,-0.076874,9.912476
Idle,17/9/2020 16:04:32.755,-0.44699099999999997,-0.085236,9.901703
Idle,17/9/2020 16:03:20.582,-0.45178199999999996,-0.092422,9.913666000000001
Rotate,17/9/2020 16:06:34.86,-0.45417799999999997,-0.073273,9.904099
Rotate,17/9/2020 16:06:38.485,-0.45776400000000006,-0.073273,9.896912
Pan,17/9/2020 16:09:12.063,-0.44459499999999996,-0.066086,9.901703
Idle,17/9/2020 16:02:37.182,-0.45417799999999997,-0.105591,9.916061000000001
Idle,17/9/2020 16:04:50.746,-0.452988,-0.068481,9.900497
Busy,17/9/2020 16:13:41.114,-0.4422,-0.0625,9.866989
Pan,17/9/2020 16:09:26.499,-0.44699099999999997,-0.06131,9.908875
Idle,17/9/2020 16:04:18.332,-0.455383,-0.085236,9.901703
Rotate,17/9/2020 16:05:44.453,-0.455383,-0.070877,9.89212
Rotate,17/9/2020 16:07:36.112,-0.450592,-0.069672,9.91008
Pan,17/9/2020 16:10:56.33,-0.444611,-0.067291,9.898102
Busy,17/9/2020 16:11:38.856,-0.44101,-0.075668,9.91008
Pan,17/9/2020 16:09:44.458,-0.443405,-0.073273,9.914871
Pan,17/9/2020 16:10:34.754,-0.449387,-0.069687,9.904083
Busy,17/9/2020 16:11:46.079,-0.436234,-0.051726999999999995,9.902892999999999
Rotate,17/9/2020 16:07:50.499,-0.44699099999999997,-0.060104,9.895721
Busy,17/9/2020 16:12:04.029,-0.4422,-0.066086,9.882553
Rotate,17/9/2020 16:06:49.291,-0.447006,-0.074478,9.916061000000001
Rotate,17/9/2020 16:07:36.112,-0.437424,-0.08404500000000001,9.902892999999999
Pan,17/9/2020 16:09:55.224,-0.43981899999999996,-0.058914,9.902892999999999
Pan,17/9/2020 16:09:08.476,-0.450592,-0.067291,9.896912
Rotate,17/9/2020 16:07:39.703,-0.45657299999999995,-0.066086,9.893311
Idle,17/9/2020 16:03:35.003,-0.45896899999999996,-0.085251,9.912476
Busy,17/9/2020 16:13:55.507,-0.444611,-0.06369,9.89212
Pan,17/9/2020 16:09:04.882,-0.43981899999999996,-0.078064,9.889725
Rotate,17/9/2020 16:06:49.291,-0.43981899999999996,-0.08046,9.906494
Busy,17/9/2020 16:11:46.077,-0.44101,-0.067291,9.888535000000001
Rotate,17/9/2020 16:06:45.703,-0.45417799999999997,-0.070877,9.895706
Idle,17/9/2020 16:04:21.921,-0.479324,-0.076859,9.893326
Busy,17/9/2020 16:13:33.896,-0.447006,-0.055313,9.902892999999999
Busy,17/9/2020 16:13:41.113,-0.437424,-0.066086,9.883742999999999
Rotate,17/9/2020 16:07:36.111,-0.450592,-0.068481,9.882553
Idle,17/9/2020 16:03:56.648,-0.460175,-0.090027,9.918457
Pan,17/9/2020 16:10:16.759,-0.433838,-0.0625,9.893326
Rotate,17/9/2020 16:05:26.464,-0.44221499999999997,-0.094818,9.896912
Idle,17/9/2020 16:02:40.808,-0.45657299999999995,-0.106781,9.91008
Idle,17/9/2020 16:04:36.35,-0.44699099999999997,-0.08284,9.908875
Busy,17/9/2020 16:12:40.003,-0.450592,-0.068481,9.894516000000001
Rotate,17/9/2020 16:06:13.278,-0.443405,-0.069687,9.902892999999999
Busy,17/9/2020 16:13:05.175,-0.433838,-0.060104,9.888519
Busy,17/9/2020 16:13:26.71,-0.430237,-0.06489600000000001,9.889725
Rotate,17/9/2020 16:07:07.242,-0.445801,-0.076859,9.902892999999999
Busy,17/9/2020 16:13:51.883,-0.444611,-0.07208300000000001,9.890915
Busy,17/9/2020 16:12:14.782,-0.438629,-0.05651900000000001,9.913666000000001
Idle,17/9/2020 16:04:07.491,-0.450592,-0.088837,9.901703
Busy,17/9/2020 16:12:43.596,-0.44221499999999997,-0.06369,9.887329
Rotate,17/9/2020 16:07:50.5,-0.462555,-0.073273,9.89093
Rotate,17/9/2020 16:06:27.64,-0.44459499999999996,-0.08046,9.887329
Busy,17/9/2020 16:14:09.915,-0.445801,-0.067291,9.905289
Busy,17/9/2020 16:14:09.915,-0.445801,-0.069687,9.888519
Idle,17/9/2020 16:03:31.42,-0.44459499999999996,-0.088837,9.91008
Busy,17/9/2020 16:12:29.195,-0.443405,-0.070877,9.881348
Pan,17/9/2020 16:08:50.529,-0.444611,-0.073273,9.896912
Rotate,17/9/2020 16:05:40.851,-0.431442,-0.07925399999999999,9.905289
Pan,17/9/2020 16:10:20.344,-0.44221499999999997,-0.06369,9.902892999999999
Rotate,17/9/2020 16:05:37.274,-0.445801,-0.07925399999999999,9.908875
Rotate,17/9/2020 16:07:03.65,-0.437424,-0.07208300000000001,9.89093
Rotate,17/9/2020 16:05:40.851,-0.445801,-0.068481,9.89212
Rotate,17/9/2020 16:06:27.64,-0.443405,-0.073273,9.884933
Idle,17/9/2020 16:04:18.332,-0.44459499999999996,-0.08644099999999999,9.91127
Idle,17/9/2020 16:02:19.053,-0.466156,-0.11875899999999999,9.923248
Rotate,17/9/2020 16:06:34.861,-0.443405,-0.078064,9.895706
Busy,17/9/2020 16:12:21.975,-0.44221499999999997,-0.066086,9.889725
Busy,17/9/2020 16:11:56.848,-0.44221499999999997,-0.066086,9.895721
Busy,17/9/2020 16:13:26.71,-0.443405,-0.061295,9.883742999999999
Busy,17/9/2020 16:12:14.785,-0.4422,-0.06131,9.888535000000001
Busy,17/9/2020 16:13:37.484,-0.44221499999999997,-0.061295,9.899307
Pan,17/9/2020 16:08:39.711,-0.449387,-0.06489600000000001,9.905289
Pan,17/9/2020 16:08:25.358,-0.44459499999999996,-0.073273,9.884933
Busy,17/9/2020 16:13:12.355,-0.455383,-0.066086,9.857407
Rotate,17/9/2020 16:06:20.453,-0.443405,-0.074463,9.894516000000001
Pan,17/9/2020 16:08:57.709,-0.448196,-0.0625,9.889725
Pan,17/9/2020 16:09:37.279,-0.450592,-0.073273,9.89212
Busy,17/9/2020 16:14:13.504,-0.445801,-0.0625,9.894516000000001
Idle,17/9/2020 16:03:20.58,-0.443405,-0.094818,9.905289
Busy,17/9/2020 16:12:54.366,-0.433838,-0.068481,9.93042
Idle,17/9/2020 16:02:58.927,-0.43981899999999996,-0.08046,9.91008
Rotate,17/9/2020 16:06:13.28,-0.452988,-0.076859,9.89093
Idle,17/9/2020 16:03:06.149,-0.452988,-0.104401,9.901703
Pan,17/9/2020 16:09:04.882,-0.450592,-0.08046,9.889725
Idle,17/9/2020 16:03:56.649,-0.45657299999999995,-0.094818,9.894516000000001
Pan,17/9/2020 16:08:28.945,-0.437424,-0.0625,9.905289
Busy,17/9/2020 16:13:23.115,-0.437424,-0.058914,9.899307
Idle,17/9/2020 16:03:27.828,-0.450592,-0.096024,9.905289
Rotate,17/9/2020 16:07:07.244,-0.452988,-0.07208300000000001,9.905289
Busy,17/9/2020 16:13:41.113,-0.449387,-0.057709,9.889725
Busy,17/9/2020 16:12:47.184,-0.445801,-0.058914,9.896912
Pan,17/9/2020 16:08:32.541,-0.44221499999999997,-0.073273,9.887329
Rotate,17/9/2020 16:07:50.499,-0.452988,-0.076859,9.900497
Busy,17/9/2020 16:13:12.355,-0.437424,-0.06369,9.890915
Idle,17/9/2020 16:03:20.582,-0.451797,-0.088837,9.898102
Rotate,17/9/2020 16:07:36.112,-0.444611,-0.070877,9.886139
Busy,17/9/2020 16:12:32.79,-0.443405,-0.063705,9.887329
Rotate,17/9/2020 16:06:16.875,-0.44101,-0.07206699999999999,9.906494
Busy,17/9/2020 16:12:32.789,-0.449387,-0.07208300000000001,9.908875
Idle,17/9/2020 16:03:16.962,-0.46136499999999997,-0.104401,9.906494
Rotate,17/9/2020 16:06:49.291,-0.443405,-0.068481,9.906479
Pan,17/9/2020 16:09:26.499,-0.449387,-0.076859,9.91008
Pan,17/9/2020 16:10:20.344,-0.44459499999999996,-0.061295,9.896912
Busy,17/9/2020 16:13:23.115,-0.43263199999999996,-0.05651900000000001,9.899307
Rotate,17/9/2020 16:07:14.499,-0.450592,-0.08165,9.898102
Busy,17/9/2020 16:11:49.671,-0.443405,-0.06489600000000001,9.887329
Rotate,17/9/2020 16:07:36.112,-0.44699099999999997,-0.06369,9.904099
Rotate,17/9/2020 16:06:09.696,-0.43621800000000005,-0.078064,9.901703
Pan,17/9/2020 16:09:30.096,-0.44221499999999997,-0.070877,9.901703
Pan,17/9/2020 16:09:26.498,-0.449387,-0.066086,9.898102
Idle,17/9/2020 16:02:26.302,-0.45417799999999997,-0.110382,9.917252000000001
Rotate,17/9/2020 16:07:50.5,-0.448196,-0.070877,9.889725
Rotate,17/9/2020 16:06:20.452,-0.45417799999999997,-0.073273,9.900497
Busy,17/9/2020 16:13:15.944,-0.43981899999999996,-0.075668,9.894516000000001
Pan,17/9/2020 16:10:56.327,-0.44101,-0.06489600000000001,9.899307
Idle,17/9/2020 16:04:43.529,-0.449387,-0.078064,9.91008
Rotate,17/9/2020 16:05:33.686,-0.447006,-0.073273,9.896912
Idle,17/9/2020 16:04:11.114,-0.45417799999999997,-0.08404500000000001,9.90889
Rotate,17/9/2020 16:06:09.696,-0.447006,-0.073273,9.899307
Busy,17/9/2020 16:11:56.848,-0.437424,-0.055313,9.888535000000001
Pan,17/9/2020 16:08:43.31,-0.452988,-0.0625,9.898102
Busy,17/9/2020 16:12:43.598,-0.43981899999999996,-0.06489600000000001,9.890915
Idle,17/9/2020 16:03:45.809,-0.443405,-0.10321,9.904099
Rotate,17/9/2020 16:07:39.703,-0.448196,-0.069687,9.902892999999999
Idle,17/9/2020 16:04:18.332,-0.44699099999999997,-0.093628,9.913666000000001
Busy,17/9/2020 16:13:30.305,-0.426651,-0.067291,9.922042999999999
Pan,17/9/2020 16:09:40.866,-0.449387,-0.067291,9.906494
Pan,17/9/2020 16:09:26.499,-0.449387,-0.069687,9.895706
Idle,17/9/2020 16:03:56.649,-0.45417799999999997,-0.099609,9.893326
Busy,17/9/2020 16:14:06.327,-0.443405,-0.070877,9.895721
Busy,17/9/2020 16:12:25.566,-0.43263199999999996,-0.06369,9.898102
Idle,17/9/2020 16:03:24.202,-0.449387,-0.093628,9.904099
Rotate,17/9/2020 16:06:56.464,-0.444611,-0.08046,9.884949
Rotate,17/9/2020 16:06:52.883,-0.443405,-0.074463,9.90889
Rotate,17/9/2020 16:07:32.514,-0.443405,-0.092422,9.89212
Rotate,17/9/2020 16:05:55.261,-0.443405,-0.070877,9.899307
Busy,17/9/2020 16:12:29.195,-0.449387,-0.06369,9.886139
Idle,17/9/2020 16:04:47.153,-0.45178199999999996,-0.07208300000000001,9.905289
Idle,17/9/2020 16:02:22.688,-0.45178199999999996,-0.109177,9.904083
Busy,17/9/2020 16:13:12.355,-0.44699099999999997,-0.069687,9.893311
Pan,17/9/2020 16:10:38.338,-0.452988,-0.070877,9.91127
Pan,17/9/2020 16:10:41.933,-0.443405,-0.061295,9.896912
Idle,17/9/2020 16:03:56.65,-0.448196,-0.08644099999999999,9.908875
Pan,17/9/2020 16:10:20.344,-0.444611,-0.058899,9.899307
Rotate,17/9/2020 16:06:27.64,-0.450592,-0.07925399999999999,9.906494
Busy,17/9/2020 16:11:35.268,-0.444611,-0.066086,9.886139
Idle,17/9/2020 16:03:09.768,-0.455383,-0.097214,9.913666000000001
Rotate,17/9/2020 16:05:22.874,-0.436234,-0.070877,9.89093
Busy,17/9/2020 16:12:40,-0.43263199999999996,-0.076859,9.900497
Busy,17/9/2020 16:11:35.268,-0.44101,-0.060104,9.902892999999999
Pan,17/9/2020 16:10:49.113,-0.436234,-0.078064,9.899307
Pan,17/9/2020 16:10:23.947,-0.448196,-0.067291,9.900497
Busy,17/9/2020 16:12:18.376,-0.44101,-0.073273,9.913666000000001
Pan,17/9/2020 16:09:01.298,-0.44101,-0.061295,9.886139
Rotate,17/9/2020 16:07:14.499,-0.45417799999999997,-0.073273,9.919647
Busy,17/9/2020 16:13:44.692,-0.444611,-0.06369,9.902892999999999
Pan,17/9/2020 16:09:58.816,-0.44221499999999997,-0.069687,9.90889
Idle,17/9/2020 16:02:44.43,-0.447006,-0.094818,9.906494
Rotate,17/9/2020 16:06:52.882,-0.44221499999999997,-0.068481,9.907684
Idle,17/9/2020 16:03:45.806,-0.457779,-0.092422,9.896912
Busy,17/9/2020 16:13:41.113,-0.436234,-0.0625,9.900497
Busy,17/9/2020 16:12:40.003,-0.43263199999999996,-0.054123000000000004,9.889725
Rotate,17/9/2020 16:06:16.875,-0.45178199999999996,-0.070877,9.901703
Busy,17/9/2020 16:11:42.449,-0.444611,-0.069687,9.887329
Pan,17/9/2020 16:09:40.866,-0.45178199999999996,-0.061295,9.900497
Rotate,17/9/2020 16:06:09.696,-0.457779,-0.073273,9.902892999999999
Idle,17/9/2020 16:04:39.934,-0.455383,-0.076859,9.905289
Idle,17/9/2020 16:04:25.51,-0.45896899999999996,-0.07925399999999999,9.895721
Pan,17/9/2020 16:08:25.357,-0.443405,-0.061295,9.922042999999999
Idle,17/9/2020 16:03:20.582,-0.45657299999999995,-0.092422,9.913666000000001
Busy,17/9/2020 16:11:38.856,-0.430237,-0.068481,9.877761999999999
Pan,17/9/2020 16:09:58.817,-0.431442,-0.068481,9.880157
Idle,17/9/2020 16:04:36.35,-0.455383,-0.078064,9.894516000000001
Idle,17/9/2020 16:04:43.528,-0.450592,-0.078064,9.89212
Rotate,17/9/2020 16:07:28.925,-0.44699099999999997,-0.07208300000000001,9.893311
Busy,17/9/2020 16:13:23.115,-0.445801,-0.078064,9.882553
Idle,17/9/2020 16:03:27.829,-0.452988,-0.08644099999999999,9.90889
Idle,17/9/2020 16:04:18.333,-0.443405,-0.087631,9.906479
Rotate,17/9/2020 16:07:57.719,-0.44221499999999997,-0.068481,9.907684
Rotate,17/9/2020 16:07:54.097,-0.437424,-0.07208300000000001,9.906494
Idle,17/9/2020 16:04:29.134,-0.449387,-0.076859,9.919647
Rotate,17/9/2020 16:07:18.127,-0.43621800000000005,-0.07208300000000001,9.902892999999999
Rotate,17/9/2020 16:06:20.452,-0.45896899999999996,-0.08046,9.904083
Busy,17/9/2020 16:12:57.964,-0.43861400000000006,-0.066086,9.904099
Rotate,17/9/2020 16:07:57.719,-0.445801,-0.06489600000000001,9.899307
Busy,17/9/2020 16:12:21.975,-0.44101,-0.058899,9.906479
Busy,17/9/2020 16:14:02.7,-0.43502799999999997,-0.058914,9.875366
Busy,17/9/2020 16:12:25.568,-0.437424,-0.073273,9.893311
Rotate,17/9/2020 16:05:48.044,-0.443405,-0.07208300000000001,9.898102
Pan,17/9/2020 16:10:27.574,-0.449387,-0.06489600000000001,9.905289
Idle,17/9/2020 16:02:55.309,-0.457779,-0.098419,9.90889
Rotate,17/9/2020 16:06:45.702,-0.43382299999999996,-0.073273,9.905289
Idle,17/9/2020 16:04:43.528,-0.449387,-0.069687,9.887329
Busy,17/9/2020 16:12:54.366,-0.433838,-0.060104,9.895721
Rotate,17/9/2020 16:08:01.315,-0.43981899999999996,-0.060104,9.896912
Pan,17/9/2020 16:08:43.309,-0.44221499999999997,-0.076859,9.904099
Rotate,17/9/2020 16:05:30.059,-0.448196,-0.076859,9.908875
Pan,17/9/2020 16:09:44.458,-0.43981899999999996,-0.067291,9.912476
Busy,17/9/2020 16:13:41.114,-0.45178199999999996,-0.067291,9.877761999999999
Pan,17/9/2020 16:08:50.531,-0.44699099999999997,-0.07208300000000001,9.913666000000001
Idle,17/9/2020 16:03:35.003,-0.452988,-0.08284,9.91008
Busy,17/9/2020 16:11:53.252,-0.45417799999999997,-0.070877,9.871765
Idle,17/9/2020 16:03:31.421,-0.455383,-0.08404500000000001,9.912476
Rotate,17/9/2020 16:06:45.703,-0.445801,-0.075668,9.895706
Busy,17/9/2020 16:13:01.586,-0.452988,-0.060104,9.881348
Rotate,17/9/2020 16:06:34.86,-0.449387,-0.074478,9.901703
Pan,17/9/2020 16:08:32.541,-0.44101,-0.060104,9.904099
Busy,17/9/2020 16:12:54.366,-0.451797,-0.055313,9.882538
Pan,17/9/2020 16:08:36.129,-0.445801,-0.06369,9.900497
Idle,17/9/2020 16:03:13.356,-0.448196,-0.10319500000000001,9.914871
Idle,17/9/2020 16:03:56.65,-0.448196,-0.088837,9.912476
Busy,17/9/2020 16:13:44.693,-0.448196,-0.075668,9.91008
Rotate,17/9/2020 16:07:18.126,-0.445801,-0.07206699999999999,9.89093
Idle,17/9/2020 16:04:14.71,-0.44459499999999996,-0.08165,9.900497
Idle,17/9/2020 16:03:56.65,-0.452988,-0.08284,9.904099
Idle,17/9/2020 16:03:09.768,-0.457779,-0.090027,9.918457
Rotate,17/9/2020 16:06:24.052,-0.45178199999999996,-0.073273,9.89093
Rotate,17/9/2020 16:06:16.876,-0.4422,-0.068481,9.901703
Idle,17/9/2020 16:04:43.529,-0.44221499999999997,-0.06489600000000001,9.908875
Rotate,17/9/2020 16:06:09.696,-0.444611,-0.073273,9.902892999999999
Rotate,17/9/2020 16:07:25.305,-0.45417799999999997,-0.078064,9.889725
Idle,17/9/2020 16:04:00.265,-0.457779,-0.074478,9.902892999999999
Idle,17/9/2020 16:03:35.003,-0.44101,-0.087631,9.91008
Rotate,17/9/2020 16:06:13.281,-0.449387,-0.070877,9.906479
Idle,17/9/2020 16:02:55.309,-0.45178199999999996,-0.111572,9.91008
